# Source https://www.ofx.com/en-gb/forex-news/historical-exchange-rates/yearly-average-rates/
# Copy/paste into text file
28 Nov 2013	1.627127
29 Nov 2013	1.634027
30 Nov 2013	1.636996
01 Dec 2013	1.636755
02 Dec 2013	1.636755
03 Dec 2013	1.636755
04 Dec 2013	1.641753
05 Dec 2013	1.635912
06 Dec 2013	1.632333
07 Dec 2013	1.634695
08 Dec 2013	1.634748
09 Dec 2013	1.634748
10 Dec 2013	1.63882
11 Dec 2013	1.642265
12 Dec 2013	1.638794
13 Dec 2013	1.633
14 Dec 2013	1.629487
15 Dec 2013	1.629846
16 Dec 2013	1.629846
17 Dec 2013	1.631002
18 Dec 2013	1.626003
19 Dec 2013	1.639196
20 Dec 2013	1.638498
21 Dec 2013	1.634855
22 Dec 2013	1.633653
23 Dec 2013	1.633653
24 Dec 2013	1.635871
25 Dec 2013	1.637251
26 Dec 2013	1.636795
27 Dec 2013	1.642306
28 Dec 2013	1.648832
29 Dec 2013	1.648057
30 Dec 2013	1.648057
31 Dec 2013	1.6515
01 Jan 2014	1.657536
02 Jan 2014	1.656095
03 Jan 2014	1.643601
04 Jan 2014	1.641726
05 Jan 2014	1.641551
06 Jan 2014	1.641551
07 Jan 2014	1.64116
08 Jan 2014	1.641847
09 Jan 2014	1.64605
10 Jan 2014	1.646253
11 Jan 2014	1.646877
12 Jan 2014	1.648057
13 Jan 2014	1.648057
14 Jan 2014	1.63776
15 Jan 2014	1.644602
16 Jan 2014	1.637371
17 Jan 2014	1.63396
18 Jan 2014	1.642967
19 Jan 2014	1.642549
20 Jan 2014	1.642549
21 Jan 2014	1.641942
22 Jan 2014	1.64685
23 Jan 2014	1.657756
24 Jan 2014	1.661392
25 Jan 2014	1.648546
26 Jan 2014	1.648356
27 Jan 2014	1.648356
28 Jan 2014	1.658306
29 Jan 2014	1.657839
30 Jan 2014	1.655944
31 Jan 2014	1.6489
01 Feb 2014	1.645007
02 Feb 2014	1.643642
03 Feb 2014	1.643642
04 Feb 2014	1.630404
05 Feb 2014	1.630643
06 Feb 2014	1.630258
07 Feb 2014	1.634054
08 Feb 2014	1.639344
09 Feb 2014	1.641053
10 Feb 2014	1.641053
11 Feb 2014	1.641847
12 Feb 2014	1.646741
13 Feb 2014	1.657894
14 Feb 2014	1.663935
15 Feb 2014	1.673346
16 Feb 2014	1.674649
17 Feb 2014	1.674649
18 Feb 2014	1.670997
19 Feb 2014	1.669672
20 Feb 2014	1.671877
21 Feb 2014	1.664544
22 Feb 2014	1.662662
23 Feb 2014	1.661751
24 Feb 2014	1.661751
25 Feb 2014	1.663935
26 Feb 2014	1.669156
27 Feb 2014	1.66435
28 Feb 2014	1.668196
01 Mar 2014	1.674369
02 Mar 2014	1.674453
03 Mar 2014	1.674453
04 Mar 2014	1.671835
05 Mar 2014	1.665848
06 Mar 2014	1.672451
07 Mar 2014	1.673752
08 Mar 2014	1.672604
09 Mar 2014	1.671444
10 Mar 2014	1.671444
11 Mar 2014	1.664669
12 Mar 2014	1.662524
13 Mar 2014	1.662331
14 Mar 2014	1.665542
15 Mar 2014	1.662054
16 Mar 2014	1.664752
17 Mar 2014	1.664752
18 Mar 2014	1.664143
19 Mar 2014	1.657427
20 Mar 2014	1.663921
21 Mar 2014	1.651637
22 Mar 2014	1.648709
23 Mar 2014	1.648655
24 Mar 2014	1.648655
25 Mar 2014	1.649104
26 Mar 2014	1.65165
27 Mar 2014	1.655862
28 Mar 2014	1.661861
29 Mar 2014	1.663658
30 Mar 2014	1.66435
31 Mar 2014	1.66435
01 Apr 2014	1.667389
02 Apr 2014	1.663631
03 Apr 2014	1.663022
04 Apr 2014	1.65865
05 Apr 2014	1.657646
06 Apr 2014	1.657949
07 Apr 2014	1.657949
08 Apr 2014	1.660647
09 Apr 2014	1.674439
10 Apr 2014	1.673458
11 Apr 2014	1.678556
12 Apr 2014	1.674467
13 Apr 2014	1.673346
14 Apr 2014	1.673346
15 Apr 2014	1.67259
16 Apr 2014	1.672353
17 Apr 2014	1.679642
18 Apr 2014	1.679529
19 Apr 2014	1.67874
20 Apr 2014	1.679346
21 Apr 2014	1.679346
22 Apr 2014	1.679769
23 Apr 2014	1.682949
24 Apr 2014	1.677107
25 Apr 2014	1.679741
26 Apr 2014	1.679924
27 Apr 2014	1.679896
28 Apr 2014	1.680545
29 Apr 2014	1.680743
30 Apr 2014	1.682539
01 May 2014	1.687393
02 May 2014	1.689417
03 May 2014	1.686952
04 May 2014	1.687522
05 May 2014	1.686654
06 May 2014	1.687038
07 May 2014	1.698355
08 May 2014	1.69595
09 May 2014	1.693566
10 May 2014	1.684963
11 May 2014	1.685346
12 May 2014	1.685346
13 May 2014	1.686853
14 May 2014	1.682539
15 May 2014	1.676797
16 May 2014	1.679346
17 May 2014	1.681958
18 May 2014	1.681534
19 May 2014	1.681647
20 May 2014	1.6821
21 May 2014	1.683955
22 May 2014	1.687137
23 May 2014	1.685431
24 May 2014	1.682708
25 May 2014	1.683204
26 May 2014	1.683147
27 May 2014	1.684253
28 May 2014	1.67881
29 May 2014	1.670662
30 May 2014	1.670732
31 May 2014	1.677346
01 Jun 2014	1.675603
02 Jun 2014	1.675603
03 Jun 2014	1.674327
04 Jun 2014	1.675154
05 Jun 2014	1.673752
06 Jun 2014	1.68152
07 Jun 2014	1.680009
08 Jun 2014	1.680051
09 Jun 2014	1.680051
10 Jun 2014	1.679444
11 Jun 2014	1.674523
12 Jun 2014	1.679854
13 Jun 2014	1.68319
14 Jun 2014	1.696756
15 Jun 2014	1.696454
16 Jun 2014	1.696454
17 Jun 2014	1.697923
18 Jun 2014	1.695691
19 Jun 2014	1.694054
20 Jun 2014	1.703592
21 Jun 2014	1.700796
22 Jun 2014	1.701259
23 Jun 2014	1.701259
24 Jun 2014	1.701896
25 Jun 2014	1.697865
26 Jun 2014	1.697591
27 Jun 2014	1.702504
28 Jun 2014	1.70178
29 Jun 2014	1.703505
30 Jun 2014	1.703505
01 Jul 2014	1.710542
02 Jul 2014	1.716075
03 Jul 2014	1.715854
04 Jul 2014	1.715295
05 Jul 2014	1.716208
06 Jul 2014	1.715943
07 Jul 2014	1.715943
08 Jul 2014	1.713341
09 Jul 2014	1.712974
10 Jul 2014	1.712153
11 Jul 2014	1.713135
12 Jul 2014	1.711347
13 Jul 2014	1.711552
14 Jul 2014	1.711552
15 Jul 2014	1.707461
16 Jul 2014	1.71456
17 Jul 2014	1.713253
18 Jul 2014	1.710659
19 Jul 2014	1.708657
20 Jul 2014	1.708847
21 Jul 2014	1.708847
22 Jul 2014	1.706659
23 Jul 2014	1.705975
24 Jul 2014	1.703737
25 Jul 2014	1.698846
26 Jul 2014	1.697346
27 Jul 2014	1.697649
28 Jul 2014	1.697649
29 Jul 2014	1.698802
30 Jul 2014	1.694642
31 Jul 2014	1.690588
01 Aug 2014	1.689189
02 Aug 2014	1.683445
03 Aug 2014	1.682157
04 Aug 2014	1.682157
05 Aug 2014	1.685161
06 Aug 2014	1.68745
07 Aug 2014	1.685616
08 Aug 2014	1.683388
09 Aug 2014	1.677965
10 Aug 2014	1.677501
11 Aug 2014	1.677346
12 Aug 2014	1.678655
13 Aug 2014	1.681266
14 Aug 2014	1.669282
15 Aug 2014	1.66846
16 Aug 2014	1.66924
17 Aug 2014	1.669505
18 Aug 2014	1.669449
19 Aug 2014	1.6735
20 Aug 2014	1.661626
21 Aug 2014	1.662552
22 Aug 2014	1.65876
23 Aug 2014	1.658059
25 Aug 2014	1.657262
26 Aug 2014	1.658059
27 Aug 2014	1.654944
28 Aug 2014	1.658141
29 Aug 2014	1.657742
30 Aug 2014	1.657578
31 Aug 2014	1.659903
01 Sep 2014	1.659847
02 Sep 2014	1.66095
03 Sep 2014	1.648546
04 Sep 2014	1.645468
05 Sep 2014	1.634855
06 Sep 2014	1.631947
08 Sep 2014	1.63268
09 Sep 2014	1.611655
10 Sep 2014	1.609049
11 Sep 2014	1.617861
12 Sep 2014	1.622955
13 Sep 2014	1.624145
14 Sep 2014	1.624145
15 Sep 2014	1.623725
16 Sep 2014	1.627215
17 Sep 2014	1.627215
18 Sep 2014	1.630936
19 Sep 2014	1.636835
20 Sep 2014	1.631069
21 Sep 2014	1.62885
22 Sep 2014	1.62885
23 Sep 2014	1.635443
24 Sep 2014	1.636688
26 Sep 2014	1.630643
27 Sep 2014	1.624656
28 Sep 2014	1.624445
29 Sep 2014	1.62455
30 Sep 2014	1.62455
01 Oct 2014	1.620667
02 Oct 2014	1.618254
03 Oct 2014	1.596005
04 Oct 2014	1.596005
05 Oct 2014	1.596005
06 Oct 2014	1.601685
07 Oct 2014	1.609035
08 Oct 2014	1.609035
09 Oct 2014	1.606593
10 Oct 2014	1.6115
11 Oct 2014	1.606452
12 Oct 2014	1.607652
13 Oct 2014	1.607652
14 Oct 2014	1.605871
15 Oct 2014	1.592699
16 Oct 2014	1.594489
17 Oct 2014	1.606555
18 Oct 2014	1.609347
19 Oct 2014	1.609049
20 Oct 2014	1.609049
21 Oct 2014	1.614101
22 Oct 2014	1.613359
23 Oct 2014	1.607084
24 Oct 2014	1.603553
25 Oct 2014	1.608855
26 Oct 2014	1.609049
27 Oct 2014	1.609049
28 Oct 2014	1.61315
29 Oct 2014	1.615561
30 Oct 2014	1.61358
31 Oct 2014	1.602461
01 Nov 2014	1.599552
02 Nov 2014	1.599501
03 Nov 2014	1.599501
04 Nov 2014	1.597559
05 Nov 2014	1.599399
06 Nov 2014	1.597955
07 Nov 2014	1.585339
08 Nov 2014	1.58505
09 Nov 2014	1.586999
10 Nov 2014	1.586999
11 Nov 2014	1.587415
12 Nov 2014	1.587654
13 Nov 2014	1.581753
14 Nov 2014	1.572686
15 Nov 2014	1.565153
16 Nov 2014	1.566956
17 Nov 2014	1.566956
18 Nov 2014	1.564933
19 Nov 2014	1.564872
20 Nov 2014	1.566735
21 Nov 2014	1.568332
22 Nov 2014	1.56741
23 Nov 2014	1.566048
24 Nov 2014	1.566048
25 Nov 2014	1.570265
26 Nov 2014	1.571771
27 Nov 2014	1.578432
28 Nov 2014	1.571709
29 Nov 2014	1.563551
30 Nov 2014	1.565398
01 Dec 2014	1.565398
02 Dec 2014	1.573119
03 Dec 2014	1.563942
04 Dec 2014	1.5705
05 Dec 2014	1.57087
06 Dec 2014	1.55977
07 Dec 2014	1.558348
08 Dec 2014	1.558348
09 Dec 2014	1.563453
10 Dec 2014	1.569034
11 Dec 2014	1.569058
12 Dec 2014	1.571907
13 Dec 2014	1.572401
14 Dec 2014	1.571759
15 Dec 2014	1.571759
16 Dec 2014	1.56497
17 Dec 2014	1.572747
18 Dec 2014	1.564847
19 Dec 2014	1.566833
20 Dec 2014	1.56167
21 Dec 2014	1.562598
22 Dec 2014	1.562598
23 Dec 2014	1.561902
24 Dec 2014	1.551494
25 Dec 2014	1.555004
26 Dec 2014	1.5559
27 Dec 2014	1.555573
28 Dec 2014	1.555948
29 Dec 2014	1.555948
30 Dec 2014	1.55218
31 Dec 2014	1.556723
04 Jan 2015	1.532743
05 Jan 2015	1.532743
06 Jan 2015	1.52345
07 Jan 2015	1.517554
08 Jan 2015	1.507034
09 Jan 2015	1.511362
10 Jan 2015	1.514933
11 Jan 2015	1.515909
12 Jan 2015	1.515909
13 Jan 2015	1.515852
14 Jan 2015	1.517232
15 Jan 2015	1.522939
16 Jan 2015	1.515278
17 Jan 2015	1.513145
18 Jan 2015	1.515048
19 Jan 2015	1.515048
20 Jan 2015	1.513638
21 Jan 2015	1.516162
22 Jan 2015	1.511933
23 Jan 2015	1.5048
24 Jan 2015	1.50237
25 Jan 2015	1.498801
26 Jan 2015	1.498801
27 Jan 2015	1.507898
28 Jan 2015	1.519584
29 Jan 2015	1.516749
30 Jan 2015	1.504121
31 Jan 2015	1.502404
01 Feb 2015	1.506852
02 Feb 2015	1.506852
03 Feb 2015	1.501907
04 Feb 2015	1.512505
05 Feb 2015	1.521757
06 Feb 2015	1.528842
07 Feb 2015	1.525541
08 Feb 2015	1.524402
09 Feb 2015	1.524402
10 Feb 2015	1.52178
11 Feb 2015	1.525251
12 Feb 2015	1.522441
13 Feb 2015	1.53813
14 Feb 2015	1.538604
15 Feb 2015	1.539954
16 Feb 2015	1.539954
17 Feb 2015	1.537551
18 Feb 2015	1.53406
19 Feb 2015	1.543698
20 Feb 2015	1.544974
21 Feb 2015	1.537468
22 Feb 2015	1.5398
23 Feb 2015	1.5398
24 Feb 2015	1.546946
25 Feb 2015	1.544736
26 Feb 2015	1.549151
27 Feb 2015	1.54164
28 Feb 2015	1.544032
01 Mar 2015	1.543508
02 Mar 2015	1.543508
03 Mar 2015	1.537374
04 Mar 2015	1.5389
05 Mar 2015	1.525879
06 Mar 2015	1.522847
07 Mar 2015	1.506728
08 Mar 2015	1.503703
09 Mar 2015	1.503703
10 Mar 2015	1.511327
11 Mar 2015	1.508751
12 Mar 2015	1.494545
13 Mar 2015	1.487763
14 Mar 2015	1.474502
15 Mar 2015	1.474144
16 Mar 2015	1.474144
17 Mar 2015	1.48236
18 Mar 2015	1.473405
19 Mar 2015	1.471021
20 Mar 2015	1.473405
21 Mar 2015	1.495663
22 Mar 2015	1.495294
23 Mar 2015	1.495294
24 Mar 2015	1.494199
25 Mar 2015	1.487298
26 Mar 2015	1.489115
27 Mar 2015	1.4852
28 Mar 2015	1.489492
29 Mar 2015	1.487509
30 Mar 2015	1.487509
31 Mar 2015	1.480823
01 Apr 2015	1.483944
02 Apr 2015	1.483349
03 Apr 2015	1.485222
04 Apr 2015	1.490302
05 Apr 2015	1.482844
06 Apr 2015	1.482844
07 Apr 2015	1.492504
08 Apr 2015	1.48573
09 Apr 2015	1.490313
10 Apr 2015	1.471454
11 Apr 2015	1.464654
12 Apr 2015	1.463358
13 Apr 2015	1.463358
14 Apr 2015	1.467136
15 Apr 2015	1.479804
16 Apr 2015	1.483349
17 Apr 2015	1.494768
18 Apr 2015	1.495886
19 Apr 2015	1.496401
20 Apr 2015	1.496401
21 Apr 2015	1.490535
22 Apr 2015	1.494768
23 Apr 2015	1.503974
24 Apr 2015	1.506069
25 Apr 2015	1.517681
26 Apr 2015	1.518799
27 Apr 2015	1.518799
28 Apr 2015	1.523229
29 Apr 2015	1.532238
30 Apr 2015	1.546193
01 May 2015	1.532414
02 May 2015	1.514234
03 May 2015	1.535249
04 May 2015	1.535249
05 May 2015	1.51183
06 May 2015	1.519503
07 May 2015	1.524623
08 May 2015	1.522533
09 May 2015	1.546922
10 May 2015	1.544056
11 May 2015	1.544056
12 May 2015	1.560062
13 May 2015	1.568
14 May 2015	1.574134
15 May 2015	1.576044
16 May 2015	1.575461
17 May 2015	1.572599
18 May 2015	1.572599
19 May 2015	1.56546
20 May 2015	1.550207
21 May 2015	1.553036
22 May 2015	1.567619
23 May 2015	1.547748
24 May 2015	1.548947
25 May 2015	1.548947
26 May 2015	1.54691
27 May 2015	1.539646
28 May 2015	1.533472
29 May 2015	1.531311
30 May 2015	1.52952
31 May 2015	1.529403
01 Jun 2015	1.529157
02 Jun 2015	1.5206
03 Jun 2015	1.535756
04 Jun 2015	1.53225
05 Jun 2015	1.537279
06 Jun 2015	1.52744
07 Jun 2015	1.526694
08 Jun 2015	1.526694
09 Jun 2015	1.53306
10 Jun 2015	1.537551
11 Jun 2015	1.55159
12 Jun 2015	1.549667
13 Jun 2015	1.555936
14 Jun 2015	1.555851
15 Jun 2015	1.555851
16 Jun 2015	1.558834
17 Jun 2015	1.563893
18 Jun 2015	1.57208
19 Jun 2015	1.586244
20 Jun 2015	1.588272
21 Jun 2015	1.58836
22 Jun 2015	1.58836
23 Jun 2015	1.581565
24 Jun 2015	1.57208
25 Jun 2015	1.570105
26 Jun 2015	1.574555
27 Jun 2015	1.572203
28 Jun 2015	1.57515
29 Jun 2015	1.57515
30 Jun 2015	1.575548
01 Jul 2015	1.573317
02 Jul 2015	1.560598
03 Jul 2015	1.560342
04 Jul 2015	1.5583
05 Jul 2015	1.55705
06 Jul 2015	1.55705
07 Jul 2015	1.561524
08 Jul 2015	1.543925
09 Jul 2015	1.534213
10 Jul 2015	1.534684
11 Jul 2015	1.548947
12 Jul 2015	1.551699
13 Jul 2015	1.552554
14 Jul 2015	1.549187
15 Jul 2015	1.562012
16 Jul 2015	1.564211
17 Jul 2015	1.560793
18 Jul 2015	1.560306
19 Jul 2015	1.560196
20 Jul 2015	1.560196
21 Jul 2015	1.55739
22 Jul 2015	1.556263
23 Jul 2015	1.55926
24 Jul 2015	1.551037
25 Jul 2015	1.551145
26 Jul 2015	1.551001
27 Jul 2015	1.551049
28 Jul 2015	1.556541
29 Jul 2015	1.561037
30 Jul 2015	1.562988
31 Jul 2015	1.558701
01 Aug 2015	1.563404
02 Aug 2015	1.562195
03 Aug 2015	1.562195
04 Aug 2015	1.558895
05 Aug 2015	1.558361
06 Aug 2015	1.561524
07 Aug 2015	1.55135
08 Aug 2015	1.548467
09 Aug 2015	1.549391
10 Aug 2015	1.549391
11 Aug 2015	1.559248
12 Aug 2015	1.557147
13 Aug 2015	1.562988
14 Aug 2015	1.560184
15 Aug 2015	1.564443
16 Aug 2015	1.564248
17 Aug 2015	1.564248
18 Aug 2015	1.5596
19 Aug 2015	1.565374
20 Aug 2015	1.568135
21 Aug 2015	1.567521
22 Aug 2015	1.570105
23 Aug 2015	1.569403
24 Aug 2015	1.569403
25 Aug 2015	1.575796
26 Aug 2015	1.5688
27 Aug 2015	1.547748
28 Aug 2015	1.540393
29 Aug 2015	1.539836
30 Aug 2015	1.539101
31 Aug 2015	1.539101
01 Sep 2015	1.534743
02 Sep 2015	1.530702
03 Sep 2015	1.53191
04 Sep 2015	1.52645
05 Sep 2015	1.519099
06 Sep 2015	1.516898
07 Sep 2015	1.516898
08 Sep 2015	1.528666
09 Sep 2015	1.537622
10 Sep 2015	1.536098
11 Sep 2015	1.545523
12 Sep 2015	1.542639
13 Sep 2015	1.542948
14 Sep 2015	1.542948
15 Sep 2015	1.542246
16 Sep 2015	1.534649
17 Sep 2015	1.549295
18 Sep 2015	1.553398
19 Sep 2015	1.556965
20 Sep 2015	1.553253
21 Sep 2015	1.553253
22 Sep 2015	1.550207
23 Sep 2015	1.536842
24 Sep 2015	1.525437
25 Sep 2015	1.524472
26 Sep 2015	1.51676
27 Sep 2015	1.518211
28 Sep 2015	1.518211
29 Sep 2015	1.517048
30 Sep 2015	1.51607
01 Oct 2015	1.513546
02 Oct 2015	1.513546
03 Oct 2015	1.519099
04 Oct 2015	1.517796
05 Oct 2015	1.517796
06 Oct 2015	1.514234
07 Oct 2015	1.523252
08 Oct 2015	1.531745
09 Oct 2015	1.532567
10 Oct 2015	1.532849
11 Oct 2015	1.530843
12 Oct 2015	1.530843
13 Oct 2015	1.536216
14 Oct 2015	1.524193
15 Oct 2015	1.544449
16 Oct 2015	1.550388
17 Oct 2015	1.545058
18 Oct 2015	1.543555
19 Oct 2015	1.543555
20 Oct 2015	1.547353
21 Oct 2015	1.546001
22 Oct 2015	1.543925
23 Oct 2015	1.537953
24 Oct 2015	1.534213
25 Oct 2015	1.531394
26 Oct 2015	1.531452
27 Oct 2015	1.535709
28 Oct 2015	1.530948
29 Oct 2015	1.532555
30 Oct 2015	1.529988
31 Oct 2015	1.544879
01 Nov 2015	1.542603
02 Nov 2015	1.542603
03 Nov 2015	1.542972
04 Nov 2015	1.539883
05 Nov 2015	1.53657
06 Nov 2015	1.523693
07 Nov 2015	1.506648
08 Nov 2015	1.504948
09 Nov 2015	1.504948
10 Nov 2015	1.512402
11 Nov 2015	1.510951
12 Nov 2015	1.520797
13 Nov 2015	1.520994
14 Nov 2015	1.521375
15 Nov 2015	1.52345
16 Nov 2015	1.52345
17 Nov 2015	1.519526
18 Nov 2015	1.521607
19 Nov 2015	1.519757
20 Nov 2015	1.531628
21 Nov 2015	1.520207
22 Nov 2015	1.519203
23 Nov 2015	1.519203
24 Nov 2015	1.512402
25 Nov 2015	1.505571
26 Nov 2015	1.510802
27 Nov 2015	1.512104
28 Nov 2015	1.504212
29 Nov 2015	1.503748
30 Nov 2015	1.503748
01 Dec 2015	1.504902
02 Dec 2015	1.506932
03 Dec 2015	1.493607
04 Dec 2015	1.510118
05 Dec 2015	1.510574
06 Dec 2015	1.511156
07 Dec 2015	1.511156
08 Dec 2015	1.507613
09 Dec 2015	1.500499
10 Dec 2015	1.51699
11 Dec 2015	1.51676
12 Dec 2015	1.521375
13 Dec 2015	1.521757
14 Dec 2015	1.521757
15 Dec 2015	1.513317
16 Dec 2015	1.504698
17 Dec 2015	1.501389
18 Dec 2015	1.487431
19 Dec 2015	1.490802
20 Dec 2015	1.489225
21 Dec 2015	1.489225
22 Dec 2015	1.488982
23 Dec 2015	1.481043
24 Dec 2015	1.486768
25 Dec 2015	1.494322
26 Dec 2015	1.491157
27 Dec 2015	1.491647
28 Dec 2015	1.491647
29 Dec 2015	1.488317
30 Dec 2015	1.480166
31 Dec 2015	1.483459
01 Jan 2016	1.473839
02 Jan 2016	1.474448
03 Jan 2016	1.474448
04 Jan 2016	1.474448
05 Jan 2016	1.468321
06 Jan 2016	1.466706
07 Jan 2016	1.462202
08 Jan 2016	1.457513
09 Jan 2016	1.451379
10 Jan 2016	1.452064
11 Jan 2016	1.452064
12 Jan 2016	1.454757
13 Jan 2016	1.439201
14 Jan 2016	1.446299
15 Jan 2016	1.439885
16 Jan 2016	1.429797
17 Jan 2016	1.425588
18 Jan 2016	1.425588
19 Jan 2016	1.427144
20 Jan 2016	1.416631
21 Jan 2016	1.416631
22 Jan 2016	1.41844
23 Jan 2016	1.430615
24 Jan 2016	1.426544
25 Jan 2016	1.426544
26 Jan 2016	1.424806
27 Jan 2016	1.433897
28 Jan 2016	1.427348
29 Jan 2016	1.43575
30 Jan 2016	1.417635
31 Jan 2016	1.424501
01 Feb 2016	1.424501
02 Feb 2016	1.436101
03 Feb 2016	1.439346
04 Feb 2016	1.457853
05 Feb 2016	1.457938
06 Feb 2016	1.446288
07 Feb 2016	1.450148
08 Feb 2016	1.450148
09 Feb 2016	1.441203
10 Feb 2016	1.450747
11 Feb 2016	1.447387
12 Feb 2016	1.4454
13 Feb 2016	1.446132
14 Feb 2016	1.450705
15 Feb 2016	1.450705
16 Feb 2016	1.444252
17 Feb 2016	1.429184
18 Feb 2016	1.431844
19 Feb 2016	1.432203
20 Feb 2016	1.433692
21 Feb 2016	1.440652
22 Feb 2016	1.440652
23 Feb 2016	1.414627
24 Feb 2016	1.405383
25 Feb 2016	1.394797
26 Feb 2016	1.3947
27 Feb 2016	1.386578
28 Feb 2016	1.387203
29 Feb 2016	1.387203
01 Mar 2016	1.392157
02 Mar 2016	1.393922
03 Mar 2016	1.405057
04 Mar 2016	1.41616
05 Mar 2016	1.423589
06 Mar 2016	1.423396
07 Mar 2016	1.423396
08 Mar 2016	1.423548
09 Mar 2016	1.420697
10 Mar 2016	1.422677
11 Mar 2016	1.430001
12 Mar 2016	1.44321
13 Mar 2016	1.438445
14 Mar 2016	1.438445
15 Mar 2016	1.432049
16 Mar 2016	1.415028
17 Mar 2016	1.409245
18 Mar 2016	1.448551
19 Mar 2016	1.448121
20 Mar 2016	1.448153
21 Mar 2016	1.448153
22 Mar 2016	1.437401
23 Mar 2016	1.421
24 Mar 2016	1.409245
25 Mar 2016	1.414827
26 Mar 2016	1.412659
27 Mar 2016	1.415458
28 Mar 2016	1.415458
29 Mar 2016	1.4237
30 Mar 2016	1.436678
31 Mar 2016	1.438849
01 Apr 2016	1.439263
02 Apr 2016	1.422273
03 Apr 2016	1.4229
04 Apr 2016	1.422647
05 Apr 2016	1.428571
06 Apr 2016	1.414827
07 Apr 2016	1.413428
08 Apr 2016	1.405877
09 Apr 2016	1.411632
10 Apr 2016	1.412659
11 Apr 2016	1.412659
12 Apr 2016	1.423356
13 Apr 2016	1.425344
14 Apr 2016	1.420596
15 Apr 2016	1.41623
16 Apr 2016	1.421201
17 Apr 2016	1.420202
18 Apr 2016	1.420202
19 Apr 2016	1.4285
20 Apr 2016	1.439367
21 Apr 2016	1.437815
22 Apr 2016	1.433045
